altimeter_type,file_cycle,year_fraction,observations,weighted_observations,GMSL,GMSL_sd,GMSL_smoothed,GMSL_GIA_applied,GMSL_GIA_applied_sd,GMSL_GIA_smoothed,GMSL_GIA_smoothed_removed,GMSL_smoothed_removed
0,258,1999.718826,450942,334512.5,-11.89,86.34,-12.88,-10.25,86.4,-11.23,-16.3,-17.94
0,259,1999.745992,446529,331632.31,-12.29,87.92,-12.31,-10.65,87.98,-10.66,-16.06,-17.7
0,260,1999.773158,448994,333419.09,-8.04,86.97,-11.67,-6.38,87.01,-10.02,-15.48,-17.13
0,261,1999.800324,451627,335045.09,-10.12,87.33,-11.89,-8.46,87.36,-10.23,-15.5,-17.16
0,262,1999.827491,458096,338096.69,-13.14,87.61,-12.47,-11.48,87.67,-10.81,-15.66,-17.32
0,263,1999.854657,459666,337916.91,-16.03,88.69,-13.06,-14.36,88.78,-11.39,-15.65,-17.32
0,264,1999.881823,449493,328855.09,-13.27,87.1,-13.46,-11.58,87.16,-11.78,-15.31,-17.0
0,265,1999.908989,416530,304102.0,-13.61,85.04,-13.64,-11.93,85.07,-11.96,-14.7,-16.39
999,266,1999.936155,419813,308584.0,-14.55,86.93,-13.78,-12.88,86.96,-12.09,-14.03,-15.73
0,267,1999.963321,467809,340010.59,-12.11,83.77,-14.06,-10.41,83.78,-12.37,-13.54,-15.25
0,268,1999.990488,466998,339403.31,-14.45,83.61,-14.46,-12.76,83.63,-12.76,-13.25,-14.96
0,269,2000.017605,465078,337787.19,-16.65,82.5,-14.9,-14.95,82.51,-13.19,-13.09,-14.81
0,270,2000.044697,473313,341967.19,-14.95,84.1,-15.37,-13.24,84.1,-13.66,-13.07,-14.79
0,271,2000.071789,468515,338760.91,-13.55,83.69,-16.03,-11.83,83.65,-14.31,-13.33,-15.06
0,272,2000.098881,465989,337430.91,-16.57,84.78,-16.66,-14.85,84.73,-14.93,-13.64,-15.38
0,273,2000.125973,468701,339963.0,-19.4,85.82,-17.38,-17.67,85.77,-15.65,-14.09,-15.83
0,274,2000.153065,469341,339490.5,-17.73,87.31,-17.93,-15.98,87.2,-16.19,-14.38,-16.13
0,275,2000.180157,458749,331439.5,-19.43,88.14,-18.22,-17.67,88.04,-16.47,-14.4,-16.15
0,276,2000.207249,469132,338911.31,-20.35,90.28,-18.35,-18.59,90.13,-16.59,-14.23,-15.99
0,277,2000.234341,469539,338836.0,-13.99,91.14,-18.62,-12.23,91.0,-16.86,-14.17,-15.93
999,278,2000.261433,423542,311199.09,-18.1,93.47,-19.3,-16.32,93.36,-17.53,-14.48,-16.25
0,279,2000.288525,468289,338711.0,-20.6,88.18,-20.24,-18.82,88.07,-18.46,-15.03,-16.81
0,280,2000.315617,466085,336560.91,-21.51,88.89,-21.02,-19.72,88.78,-19.24,-15.45,-17.23
0,281,2000.342709,468663,338662.31,-23.51,88.87,-21.41,-21.72,88.72,-19.61,-15.51,-17.31
0,282,2000.369801,466070,337899.19,-21.56,88.55,-21.3,-19.76,88.47,-19.5,-15.2,-16.99
0,283,2000.396892,466699,338212.69,-20.93,86.91,-21.26,-19.14,86.95,-19.46,-15.09,-16.89
0,284,2000.423984,463985,337814.09,-20.12,85.53,-21.03,-18.31,85.57,-19.22,-14.97,-16.77
0,285,2000.451076,462981,338308.5,-20.66,84.32,-20.81,-18.84,84.3,-19.0,-15.07,-16.87
0,286,2000.478168,464028,338425.41,-22.61,85.64,-20.47,-20.79,85.63,-18.65,-15.26,-17.07
0,287,2000.50526,462516,338996.19,-20.23,84.05,-19.88,-18.41,84.03,-18.06,-15.42,-17.23
0,288,2000.532352,455244,334514.59,-17.85,85.18,-18.94,-16.01,85.13,-17.1,-15.39,-17.23
999,289,2000.559444,392728,292470.0,-18.54,86.62,-17.68,-16.67,86.62,-15.84,-15.21,-17.04
0,290,2000.586536,449355,332012.31,-17.51,83.15,-16.35,-15.66,83.27,-14.5,-15.02,-16.86
0,291,2000.613628,445580,330644.69,-15.12,83.36,-15.1,-13.26,83.45,-13.24,-14.92,-16.78
0,292,2000.64072,453159,336308.19,-13.01,85.53,-13.6,-11.15,85.6,-11.73,-14.52,-16.38
0,293,2000.667812,449821,334922.59,-15.44,85.27,-12.34,-13.57,85.33,-10.47,-14.24,-16.1
0,294,2000.694904,449630,334227.69,-13.4,86.84,-10.52,-11.52,86.9,-8.65,-13.21,-15.07
0,295,2000.721996,436084,324775.0,-5.55,85.33,-8.94,-3.68,85.46,-7.06,-12.18,-14.05
0,296,2000.749088,444510,329338.31,-3.5,83.67,-7.19,-1.61,83.84,-5.3,-10.72,-12.6
0,297,2000.776179,451207,333650.5,-3.71,84.14,-6.41,-1.81,84.26,-4.51,-9.97,-11.86
0,298,2000.803271,450820,332998.31,-8.05,86.53,-6.39,-6.14,86.67,-4.48,-9.72,-11.62
999,299,2000.830363,409574,304443.19,-7.56,89.96,-6.95,-5.63,90.05,-5.05,-9.85,-11.75
0,300,2000.857455,458005,335179.09,-6.82,84.48,-8.01,-4.91,84.58,-6.1,-10.29,-12.2
0,301,2000.884547,413571,303425.91,-7.59,83.43,-8.92,-5.68,83.53,-7.0,-10.45,-12.38
0,302,2000.911639,433122,315400.59,-8.2,82.63,-10.04,-6.27,82.66,-8.12,-10.78,-12.71
0,303,2000.938731,460663,333762.69,-13.18,82.56,-11.07,-11.27,82.59,-9.14,-11.0,-12.94
0,304,2000.965823,470190,339119.81,-15.16,82.83,-11.81,-13.22,82.84,-9.88,-10.99,-12.93
0,305,2000.992915,468600,337753.31,-11.69,80.68,-12.13,-9.75,80.69,-10.19,-10.62,-12.57
0,306,2001.020062,465660,335902.59,-11.2,80.39,-12.52,-9.25,80.43,-10.57,-10.42,-12.38
999,307,2001.047228,380572,275759.41,-10.79,83.02,-12.91,-8.85,83.03,-10.95,-10.32,-12.29
0,308,2001.074394,466541,337274.91,-12.29,81.33,-13.42,-10.32,81.29,-11.45,-10.44,-12.42
0,309,2001.10156,469509,339570.09,-14.1,82.53,-13.79,-12.13,82.5,-11.82,-10.5,-12.48
0,310,2001.128726,468839,339727.5,-17.77,84.11,-13.83,-15.8,84.01,-11.85,-10.26,-12.25
0,311,2001.155892,468761,338105.69,-13.91,85.64,-13.55,-11.92,85.52,-11.56,-9.72,-11.72
0,312,2001.183059,469042,338391.59,-9.28,85.78,-13.18,-7.29,85.66,-11.18,-9.08,-11.08
0,313,2001.210225,464504,335042.5,-14.48,85.78,-13.13,-12.48,85.58,-11.13,-8.74,-10.74
0,314,2001.237391,462898,334685.91,-11.38,86.29,-13.02,-9.36,86.08,-11.01,-8.28,-10.29
0,315,2001.264557,464255,335099.31,-13.67,86.45,-13.32,-11.65,86.27,-11.3,-8.21,-10.23
0,316,2001.291723,465866,335883.91,-12.95,85.98,-13.75,-10.93,85.83,-11.72,-8.25,-10.28
0,317,2001.318889,464630,335943.0,-15.37,85.56,-14.16,-13.34,85.41,-12.13,-8.3,-10.33
0,318,2001.346055,465675,336721.09,-15.22,84.61,-14.47,-13.18,84.53,-12.44,-8.31,-10.34
0,319,2001.373222,466196,336967.5,-13.96,83.09,-14.64,-11.92,83.05,-12.6,-8.28,-10.31
0,320,2001.400388,461392,334031.0,-14.23,82.46,-14.57,-12.18,82.42,-12.53,-8.16,-10.2
0,321,2001.427554,462154,334075.91,-16.31,82.56,-14.11,-14.26,82.59,-12.06,-7.84,-9.88
0,322,2001.45472,464841,336408.31,-17.06,82.45,-13.13,-15.0,82.45,-11.06,-7.19,-9.25
0,323,2001.481886,448988,326922.69,-10.89,82.58,-11.71,-8.81,82.56,-9.64,-6.34,-8.41
0,324,2001.509052,462164,336879.81,-7.82,82.71,-10.24,-5.75,82.71,-8.16,-5.64,-7.72
0,325,2001.536218,454778,333573.5,-6.73,82.05,-9.04,-4.65,82.09,-6.96,-5.4,-7.47
0,326,2001.563385,446980,329405.81,-9.9,82.56,-8.22,-7.8,82.69,-6.13,-5.66,-7.74
0,327,2001.590551,442383,325627.0,-5.79,83.38,-7.55,-3.7,83.48,-5.45,-6.14,-8.24
0,328,2001.617717,456092,337003.59,-9.39,82.72,-6.71,-7.28,82.77,-4.61,-6.47,-8.56
0,329,2001.644883,454977,336369.19,-7.69,84.73,-5.5,-5.57,84.88,-3.38,-6.33,-8.44
0,330,2001.672049,449066,332561.09,-4.49,84.38,-4.02,-2.37,84.59,-1.9,-5.81,-7.92
0,331,2001.699215,445185,329759.81,0.62,84.63,-2.69,2.75,84.81,-0.56,-5.23,-7.35
0,332,2001.726382,443167,328277.19,0.87,83.72,-1.95,2.99,83.91,0.18,-5.01,-7.13
0,333,2001.753548,447709,332492.91,0.84,83.96,-1.92,2.98,84.14,0.22,-5.22,-7.36
0,334,2001.780714,454294,335781.31,-4.41,84.23,-2.32,-2.26,84.41,-0.18,-5.62,-7.75
0,335,2001.80788,456052,336040.59,-6.67,87.67,-2.78,-4.52,87.87,-0.63,-5.81,-7.95
0,336,2001.835046,456972,336885.81,-1.5,86.46,-3.21,0.66,86.66,-1.05,-5.75,-7.91
0,337,2001.862212,457705,336541.19,0.69,84.95,-3.82,2.85,85.2,-1.65,-5.71,-7.89
0,338,2001.889378,420690,308378.09,-4.74,83.11,-4.75,-2.58,83.3,-2.57,-5.89,-8.07
0,339,2001.916545,460005,336717.41,-8.08,83.76,-5.86,-5.91,83.87,-3.67,-6.19,-8.38
0,340,2001.943711,76484,55434.2,-7.71,85.79,-6.86,-5.42,85.86,-4.66,-6.38,-8.59
0,341,2001.970877,464508,337604.91,-9.1,82.67,-7.58,-6.92,82.79,-5.38,-6.35,-8.57
0,342,2001.998043,465796,337382.5,-5.57,83.58,-8.07,-3.39,83.68,-5.87,-6.18,-8.39
0,343,2002.025209,395831,286965.19,-9.58,83.88,-8.45,-7.39,84.02,-6.25,-6.0,-8.21
0,344,2002.052375,460333,332793.5,-9.91,80.97,-8.76,-7.72,81.04,-6.56,-5.85,-8.06
0,345,2002.079542,464684,336404.31,-7.7,81.36,-8.97,-5.51,81.41,-6.77,-5.69,-7.91
0,346,2002.106708,465476,336880.5,-10.49,80.53,-9.12,-8.27,80.57,-6.91,-5.53,-7.75
0,347,2002.133874,468592,338797.59,-9.49,81.12,-9.29,-7.27,81.13,-7.07,-5.44,-7.66
0,348,2002.16104,462427,334525.41,-6.41,81.03,-9.62,-4.17,80.98,-7.39,-5.5,-7.74
0,349,2002.188206,462759,334480.09,-11.04,81.5,-10.15,-8.81,81.4,-7.91,-5.76,-8.0
0,350,2002.215372,460471,332082.0,-11.22,80.39,-10.79,-8.98,80.26,-8.55,-6.1,-8.34
0,351,2002.242538,464995,335771.5,-12.0,82.33,-11.41,-9.75,82.22,-9.16,-6.37,-8.62
0,352,2002.269705,464380,334256.0,-11.06,81.45,-11.9,-8.8,81.32,-9.64,-6.48,-8.74
0,353,2002.296871,434849,313538.09,-14.61,79.09,-12.23,-12.35,78.97,-9.97,-6.43,-8.69
0,354,2002.324037,462775,334414.09,-11.4,79.43,-12.48,-9.12,79.36,-10.2,-6.31,-8.58
0,355,2002.351203,465729,336023.81,-11.84,80.51,-12.73,-9.56,80.41,-10.45,-6.28,-8.55
0,356,2002.378369,462656,335039.5,-12.62,80.84,-12.99,-10.34,80.72,-10.71,-6.37,-8.64
0,357,2002.405535,459587,332408.91,-14.35,78.88,-13.17,-12.05,78.87,-10.87,-6.52,-8.81
0,358,2002.432702,462511,335527.31,-15.36,78.91,-13.08,-13.06,78.87,-10.78,-6.61,-8.9
0,359,2002.459868,458681,334096.5,-12.34,77.84,-12.64,-10.03,77.82,-10.34,-6.56,-8.86
0,360,2002.487034,458087,333801.0,-11.34,81.24,-11.87,-9.04,81.14,-9.57,-6.4,-8.7
0,361,2002.5142,461766,336826.0,-12.68,82.27,-10.81,-10.37,82.25,-8.49,-6.14,-8.45
0,362,2002.541366,453763,332629.69,-10.17,82.61,-9.48,-7.86,82.68,-7.16,-5.8,-8.11
0,363,2002.568532,454144,334293.81,-8.01,83.36,-8.02,-5.67,83.51,-5.69,-5.44,-7.76
0,364,2002.595698,452679,332751.59,-5.66,81.81,-6.64,-3.32,82.0,-4.3,-5.22,-7.55
0,365,2002.622865,452521,333641.09,-2.74,84.29,-5.53,-0.4,84.46,-3.19,-5.26,-7.59
0,366,2002.650031,448537,331832.59,-5.6,86.45,-4.74,-3.23,86.65,-2.38,-5.52,-7.88
0,367,2002.677197,447361,331529.0,-4.83,90.75,-4.11,-2.48,90.95,-1.75,-5.82,-8.17
0,368,2002.704363,447635,330377.41,-3.24,92.53,-3.48,-0.88,92.71,-1.12,-5.9,-8.26
0,369,2002.731529,449382,331192.59,-2.88,91.72,-2.76,-0.51,91.9,-0.39,-5.65,-8.01
0,370,2002.758695,449773,330956.91,-3.43,90.85,-2.0,-1.05,91.06,0.38,-5.08,-7.46
0,371,2002.785861,450751,331395.09,-0.43,95.26,-1.4,1.96,95.44,0.99,-4.41,-6.8
0,372,2002.813028,448094,328362.81,3.45,96.63,-1.22,5.84,96.8,1.17,-3.93,-6.32
0,373,2002.840194,452030,331123.81,-2.4,95.68,-1.6,-0.02,95.84,0.79,-3.8,-6.19
0,374,2002.86736,457769,334357.31,-2.4,93.28,-2.49,0.01,93.45,-0.09,-4.02,-6.42
0,375,2002.894526,461215,334768.09,-2.05,91.6,-3.7,0.35,91.75,-1.29,-4.46,-6.87
0,376,2002.921692,461459,333971.31,-6.01,91.45,-5.01,-3.59,91.6,-2.6,-4.96,-7.38
0,377,2002.948858,463502,333365.69,-7.2,91.48,-6.24,-4.78,91.65,-3.82,-5.39,-7.82
0,378,2002.976025,466897,336079.91,-6.94,89.9,-7.17,-4.52,90.1,-4.75,-5.59,-8.02
0,379,2003.003191,466812,336101.81,-9.37,88.67,-7.62,-6.94,88.75,-5.2,-5.4,-7.83
0,380,2003.030357,467124,336992.19,-11.69,87.89,-7.52,-9.26,87.91,-5.09,-4.75,-7.19
0,381,2003.057523,458269,330714.81,-5.12,87.06,-7.08,-2.69,87.13,-4.65,-3.87,-6.31
0,382,2003.084689,466889,337324.09,-5.12,86.59,-6.72,-2.67,86.63,-4.27,-3.13,-5.59
0,383,2003.111855,465491,336365.5,-2.81,86.57,-6.74,-0.36,86.62,-4.29,-2.86,-5.32
0,384,2003.139021,466016,336450.19,-8.77,87.11,-7.16,-6.31,87.18,-4.71,-3.03,-5.49
0,385,2003.166188,458565,330122.91,-9.61,88.06,-7.69,-7.14,88.03,-5.22,-3.29,-5.76
0,386,2003.193354,464765,334688.09,-8.92,89.29,-8.06,-6.45,89.23,-5.59,-3.38,-5.86
0,387,2003.22052,465756,335229.59,-7.43,87.99,-8.28,-4.95,87.94,-5.8,-3.29,-5.77
0,388,2003.247686,460828,331658.0,-7.56,85.76,-8.51,-5.06,85.75,-6.02,-3.16,-5.65
0,389,2003.274852,443967,319374.91,-8.13,85.18,-8.89,-5.65,85.12,-6.39,-3.15,-5.65
0,390,2003.302018,461675,333241.91,-9.88,85.29,-9.39,-7.38,85.15,-6.89,-3.28,-5.78
0,391,2003.329185,464007,334651.41,-10.6,84.67,-9.91,-8.08,84.63,-7.4,-3.45,-5.95
0,392,2003.356351,469803,338823.59,-10.35,83.65,-10.35,-7.83,83.6,-7.82,-3.6,-6.13
0,393,2003.383517,461992,334298.5,-10.8,83.97,-10.65,-8.27,83.9,-8.12,-3.76,-6.29
0,394,2003.410683,463513,335127.09,-10.75,82.34,-10.77,-8.2,82.25,-8.24,-3.9,-6.43
0,395,2003.437849,461222,333454.59,-12.6,81.94,-10.68,-10.06,81.97,-8.14,-4.02,-6.56
0,396,2003.465015,459971,334105.41,-9.59,81.23,-10.33,-7.05,81.37,-7.78,-4.1,-6.65
0,397,2003.492181,458232,333432.19,-10.98,81.76,-9.73,-8.42,81.86,-7.17,-4.14,-6.7
0,398,2003.519348,457306,334942.69,-9.77,83.15,-8.93,-7.2,83.19,-6.37,-4.2,-6.75
0,399,2003.546514,453789,333665.59,-6.33,83.75,-8.05,-3.76,83.87,-5.48,-4.32,-6.88
0,400,2003.57368,447728,330178.5,-7.47,84.31,-7.1,-4.89,84.43,-4.53,-4.5,-7.06
0,401,2003.600846,448870,330847.31,-6.26,83.83,-6.04,-3.69,84.02,-3.46,-4.6,-7.17
0,402,2003.628012,449441,331292.09,-8.06,84.33,-4.78,-5.46,84.55,-2.19,-4.47,-7.06
0,403,2003.655178,449217,331523.19,-2.08,87.64,-3.4,0.51,87.8,-0.8,-4.13,-6.72
0,404,2003.682345,447765,331959.19,0.56,86.95,-2.12,3.15,87.08,0.48,-3.74,-6.33
0,405,2003.709511,448508,331709.41,-0.81,87.09,-1.15,1.8,87.26,1.46,-3.43,-6.04
0,406,2003.736677,446477,330403.09,-1.08,88.28,-0.55,1.54,88.45,2.06,-3.26,-5.86
0,407,2003.763843,445412,329868.09,1.07,88.62,-0.32,3.7,88.8,2.3,-3.17,-5.79
0,408,2003.791009,450313,332391.59,-0.32,88.36,-0.47,2.3,88.51,2.15,-3.22,-5.83
0,409,2003.818175,448914,331096.19,1.76,91.18,-1.04,4.39,91.35,1.59,-3.43,-6.06
0,410,2003.845341,452008,333407.0,-2.03,89.51,-1.93,0.6,89.7,0.71,-3.77,-6.41
0,411,2003.872508,392473,287980.5,-3.35,87.2,-2.88,-0.73,87.36,-0.22,-4.01,-6.67
0,412,2003.899674,79192,57371.6,-8.02,92.05,-3.62,-5.29,92.12,-0.96,-3.98,-6.64
0,413,2003.92684,458016,332416.41,-1.83,86.17,-4.07,0.82,86.22,-1.4,-3.61,-6.29
0,414,2003.954006,463942,335902.69,-2.83,84.28,-4.31,-0.17,84.33,-1.64,-3.07,-5.75
0,415,2003.981172,469281,338307.41,-6.67,83.5,-4.4,-4.0,83.51,-1.73,-2.44,-5.12
0,416,2004.008316,468743,338416.41,-6.44,83.94,-4.41,-3.77,83.93,-1.73,-1.82,-4.51
0,417,2004.035407,461285,331474.0,-1.75,86.13,-4.49,0.93,86.22,-1.81,-1.38,-4.07
0,418,2004.062499,460747,331236.31,-2.2,85.43,-4.85,0.48,85.51,-2.17,-1.31,-4.01
0,419,2004.089591,468880,337695.09,-4.58,82.78,-5.5,-1.89,82.76,-2.81,-1.62,-4.32
0,420,2004.116683,338546,244025.3,-10.81,83.51,-6.23,-8.13,83.37,-3.52,-2.05,-4.77
0,421,2004.143775,293466,211020.2,-6.38,82.85,-6.74,-3.62,82.71,-4.02,-2.29,-5.02
0,422,2004.170867,467926,337019.09,-6.09,83.62,-6.99,-3.36,83.49,-4.26,-2.28,-5.02
0,423,2004.197959,466285,335915.41,-7.89,84.73,-7.07,-5.16,84.66,-4.33,-2.07,-4.82
0,424,2004.225051,463521,333392.69,-7.45,85.68,-7.15,-4.71,85.59,-4.41,-1.84,-4.58
0,425,2004.252143,366026,262905.81,-5.6,87.05,-7.39,-2.84,86.84,-4.64,-1.72,-4.47
0,426,2004.279235,464477,333580.19,-7.97,87.15,-7.93,-5.22,86.96,-5.17,-1.87,-4.63
0,427,2004.306327,464250,334583.09,-6.46,85.27,-8.82,-3.69,85.06,-6.06,-2.39,-5.15
0,428,2004.333419,468057,337526.31,-10.2,82.66,-9.95,-7.43,82.61,-7.18,-3.18,-5.95
0,429,2004.360511,469284,338588.81,-11.83,82.24,-11.0,-9.05,82.1,-8.23,-3.98,-6.75
0,430,2004.387603,464887,335045.31,-15.45,83.72,-11.57,-12.69,83.59,-8.8,-4.43,-7.2
0,431,2004.414694,465237,335728.69,-11.89,82.92,-11.43,-9.11,82.85,-8.64,-4.32,-7.11
0,432,2004.441786,465168,335805.09,-12.41,81.79,-10.56,-9.62,81.79,-7.77,-3.7,-6.49
0,433,2004.468878,457434,332472.59,-10.41,82.65,-9.2,-7.6,82.67,-6.4,-2.8,-5.59
0,434,2004.49597,448786,326854.41,-5.22,81.05,-7.73,-2.42,81.01,-4.93,-2.01,-4.81
0,435,2004.523062,453672,330952.19,-5.03,82.77,-6.45,-2.22,82.73,-3.64,-1.6,-4.4
0,436,2004.550154,453036,331774.31,-5.04,83.31,-5.38,-2.23,83.37,-2.57,-1.56,-4.36
0,437,2004.577246,447393,330275.31,-6.28,82.3,-4.36,-3.45,82.41,-1.54,-1.66,-4.47
0,438,2004.604338,447506,330846.19,-4.69,84.68,-3.17,-1.86,84.77,-0.34,-1.63,-4.45
0,439,2004.63143,451569,333816.91,-0.83,86.28,-1.79,1.99,86.43,1.05,-1.37,-4.2
0,440,2004.658522,447580,332025.81,-0.03,87.82,-0.39,2.82,88.01,2.46,-0.99,-3.83
0,441,2004.685614,444284,330330.5,1.11,88.56,0.78,3.97,88.78,3.63,-0.68,-3.53
0,442,2004.712706,443369,329842.5,4.83,89.18,1.54,7.69,89.32,4.4,-0.56,-3.41
0,443,2004.739798,445536,330668.41,1.23,86.27,1.84,4.1,86.42,4.71,-0.64,-3.5
0,444,2004.76689,445179,330423.81,1.7,88.03,1.79,4.57,88.17,4.66,-0.81,-3.68
0,445,2004.793981,437942,323655.0,2.98,88.04,1.48,5.87,88.23,4.36,-0.98,-3.86
0,446,2004.821073,444188,327828.59,0.29,87.82,1.03,3.17,88.01,3.91,-1.06,-3.94
0,447,2004.848165,453533,332595.31,0.35,88.22,0.51,3.23,88.43,3.4,-1.01,-3.9
0,448,2004.875257,454072,332266.91,1.17,87.57,0.0,4.06,87.64,2.9,-0.82,-3.72
0,449,2004.902349,453648,330029.09,-2.72,87.07,-0.43,0.19,87.18,2.47,-0.47,-3.37
0,450,2004.929441,461893,335566.81,0.07,85.86,-0.81,2.98,85.94,2.09,-0.04,-2.95
0,451,2004.956533,455511,329082.31,-1.99,86.12,-1.25,0.91,86.22,1.66,0.3,-2.62
0,452,2004.983625,466971,337052.0,2.52,85.44,-1.8,5.43,85.6,1.11,0.46,-2.46
0,453,2005.010746,470070,339413.31,-4.95,86.08,-2.37,-2.03,86.24,0.54,0.5,-2.42
0,454,2005.037912,462146,333530.91,-5.82,85.0,-2.72,-2.91,85.07,0.2,0.68,-2.26
0,455,2005.065079,464626,333292.81,-2.91,84.76,-2.7,0.01,84.74,0.22,1.11,-1.82
0,456,2005.092245,467216,336759.41,-1.38,84.54,-2.38,1.56,84.41,0.56,1.78,-1.17
0,457,2005.119411,458222,330185.0,-1.41,85.67,-1.96,1.54,85.57,0.98,2.48,-0.47
0,458,2005.146577,453561,326486.69,-3.2,86.73,-1.67,-0.25,86.61,1.28,3.03,0.07
0,459,2005.173743,464055,334020.41,0.98,89.61,-1.64,3.93,89.45,1.32,3.33,0.36
0,460,2005.200909,463716,333146.59,0.33,89.11,-1.91,3.29,88.97,1.05,3.34,0.38
0,461,2005.228075,455954,327984.09,-4.84,85.8,-2.4,-1.88,85.69,0.57,3.18,0.21
0,462,2005.255242,468910,338031.69,-3.86,82.99,-2.93,-0.88,82.78,0.05,3.01,0.03
0,463,2005.282408,463124,333159.31,-1.18,83.72,-3.34,1.81,83.47,-0.35,2.99,0.0
0,464,2005.309574,464791,333596.5,-5.83,84.97,-3.58,-2.82,84.85,-0.58,3.13,0.13
0,465,2005.33674,466190,335914.41,-4.2,84.93,-3.62,-1.19,84.82,-0.62,3.42,0.42
0,466,2005.363906,464406,334442.19,-2.99,84.85,-3.52,0.01,84.63,-0.51,3.76,0.75
0,467,2005.391072,460314,332196.59,-3.31,83.67,-3.34,-0.3,83.45,-0.32,4.05,1.03
0,468,2005.418239,467172,337845.19,-3.14,82.65,-3.13,-0.11,82.59,-0.11,4.18,1.17
0,469,2005.445405,466600,338509.81,-2.9,82.31,-2.93,0.14,82.21,0.11,4.13,1.09
0,470,2005.472571,461863,336166.09,-2.4,81.69,-2.66,0.64,81.56,0.38,3.9,0.86
0,471,2005.499737,458874,335103.09,-4.17,81.65,-2.27,-1.12,81.55,0.78,3.59,0.54
0,472,2005.526903,452904,331751.91,-0.89,81.19,-1.72,2.17,81.26,1.34,3.25,0.19
0,473,2005.554069,454155,333719.0,-1.99,80.81,-1.03,1.07,80.82,2.03,2.89,-0.17
0,474,2005.581235,439716,324330.31,1.11,81.19,-0.25,4.19,81.24,2.83,2.54,-0.53
0,475,2005.608402,448284,331504.91,-0.71,81.0,0.65,2.38,81.16,3.73,2.27,-0.8
0,476,2005.635568,443034,327831.19,0.68,82.05,1.66,3.76,82.2,4.75,2.16,-0.92
0,477,2005.662734,445801,330035.09,3.51,82.28,2.77,6.59,82.36,5.86,2.26,-0.82
0,478,2005.6899,446476,330548.69,4.0,84.09,3.81,7.1,84.15,6.91,2.48,-0.61
0,479,2005.717066,257825,191084.41,5.8,91.82,4.6,8.94,91.91,7.72,2.68,-0.43
0,480,2005.744232,279542,207947.09,6.43,83.77,5.05,9.56,83.95,8.17,2.78,-0.33
0,481,2005.771399,444902,328938.0,6.25,82.9,5.2,9.36,83.02,8.32,2.85,-0.26
0,482,2005.798565,448744,330772.0,3.25,83.88,5.23,6.37,83.95,8.35,3.06,-0.06
0,483,2005.825731,447988,330654.59,3.96,85.93,5.27,7.09,85.97,8.4,3.51,0.38
0,484,2005.852897,451373,332022.31,7.29,86.27,5.28,10.41,86.28,8.41,4.11,0.98
0,485,2005.880063,450260,329825.91,6.39,85.27,5.06,9.53,85.26,8.2,4.62,1.47
0,486,2005.907229,458106,333651.0,5.72,83.66,4.49,8.87,83.7,7.63,4.84,1.69
0,487,2005.934395,464318,337094.09,3.03,83.01,3.59,6.17,83.06,6.73,4.74,1.59
0,488,2005.961562,465314,335782.5,2.12,83.08,2.48,5.27,83.02,5.63,4.41,1.25
0,489,2005.988728,462821,333218.41,2.62,83.63,1.28,5.78,83.53,4.43,3.9,0.74
0,490,2006.015894,467984,337346.59,-0.28,81.55,0.11,2.88,81.49,3.27,3.34,0.17
0,491,2006.04306,469497,338685.81,-2.51,82.07,-0.9,0.66,82.04,2.27,2.83,-0.35
0,492,2006.070226,468478,337565.0,-2.57,81.82,-1.63,0.6,81.7,1.54,2.5,-0.68
0,493,2006.097392,466501,335462.31,-1.92,85.09,-2.07,1.27,84.94,1.11,2.39,-0.8
0,494,2006.124559,463480,334010.81,-2.92,85.07,-2.34,0.26,84.88,0.85,2.4,-0.8
0,495,2006.151725,464154,333862.0,-2.43,86.65,-2.6,0.76,86.42,0.6,2.4,-0.81
0,496,2006.178891,464559,334302.31,0.05,87.45,-2.98,3.26,87.21,0.22,2.28,-0.93
0,497,2006.206057,467452,336559.41,-5.92,88.12,-3.49,-2.7,87.91,-0.27,2.08,-1.15
0,498,2006.233223,468661,337431.09,-3.94,87.77,-4.01,-0.72,87.49,-0.79,1.88,-1.34
0,499,2006.260389,465610,335712.81,-4.09,85.33,-4.42,-0.86,85.06,-1.19,1.84,-1.38
0,500,2006.287555,461749,331963.91,-5.43,86.18,-4.62,-2.2,85.9,-1.38,2.03,-1.21
0,501,2006.314722,461926,332210.81,-5.71,85.93,-4.52,-2.45,85.75,-1.27,2.51,-0.74
0,502,2006.341888,462687,332995.19,-5.44,84.09,-4.1,-2.2,83.89,-0.85,3.24,-0.01
0,503,2006.369054,463044,333377.19,-3.04,83.77,-3.45,0.21,83.62,-0.19,4.11,0.86
0,504,2006.39622,460700,332666.0,-1.39,83.58,-2.71,1.89,83.59,0.55,4.92,1.66
0,505,2006.423386,458571,331723.31,-2.61,83.29,-1.98,0.66,83.25,1.29,5.55,2.28
0,506,2006.450552,463384,335241.19,-1.48,82.71,-1.23,1.8,82.71,2.04,5.98,2.71
0,507,2006.477718,461595,334378.91,-1.32,81.44,-0.42,1.97,81.46,2.86,6.26,2.99
0,508,2006.504885,454266,330428.41,0.54,81.05,0.43,3.8,81.11,3.71,6.36,3.09
0,509,2006.532051,459684,336416.09,2.76,81.04,1.2,6.04,81.07,4.49,6.21,2.92
0,510,2006.559217,451645,332967.19,2.27,81.06,1.86,5.57,81.19,5.15,5.79,2.51
